URL,domain_age_days,domain_age_missing,dns_record,registrar_known,expiration_days,registration_length,whois_privacy,ns_count
https://www.freepages.genealogy.rootsweb.ancestry.com/~kelleyconnections/p00000ay.htm,11089,0,0,1,599,11689,0,4
http://37.49.226.209/bins/dvrbot.arm5,0,0,0,0,0,0,0,0
http://comarcabrasil.com.br/index.html,0,0,0,0,0,0,0,0
https://www.tripadvisor.com/Hotel_Review-g154992-d183598-Reviews-Comfort_Inn_Highway_401-Kingston_The_Great_Waterway_Ontario.html,9682,0,1,1,179,9861,0,4
http://smallbiz.net.au/dropbox,0,0,1,1,0,0,0,2
https://www.mahabc.com/malestars/david_strathairn,0,1,0,0,0,0,0,0
http://www.starlighthotels.com/de/angebote/21-wien/169-life-ball-2013-im-zeichen-von-q-1001-nachtq.html,554,0,1,1,175,730,1,2
https://www.hoovers.com/company/Ellerbe_Becket_Inc/hthyhi-1.html?CM_PLA=Free&CM_ITE=Factsheet&CM_CAT=Google&CM_VEN=Biz_Dev,11271,0,1,1,415,11687,0,6
http://riedland.ch/index.php?option=com_phocagallery&view=detail&catid=4:riedland-znuenitaeschli&id=51:riedland-znuenitaeschli&tmpl=component&Itemid=55,0,0,1,0,0,0,0,0
http://nedbint.co.za/i-netserv/internet-banking/...,0,1,0,0,0,0,0,0
http://www.pmu-pleven.com/index.php?option=com_content&view=article&id=13:2009-12-21-21-44-15&catid=14:contents&Itemid=34,0,1,0,0,0,0,0,0
http://pastehtml.com/view/beg9uut4m.html,6084,0,1,1,124,6209,0,2
https://www.lescegeps.com/nouvelles/2011-04-20_rehausser_les_competences_en_litteratie_des_adultes_en_formation_et_en_emploi_au_quebec,6490,0,1,1,84,6575,0,3
https://www.terriengland.com/,0,1,0,0,0,0,0,0
https://www.foxyfemalecelebs.com/Profile_886.html,3449,0,0,1,202,3652,1,6
https://www.rapidog.com/hybrid-theory-full-album-linkin-park-rapidshare.html,6068,0,1,1,140,6209,0,2
https://www.seedpeer.me/details/1188076/jagged-alliance-2.html,1372,0,1,1,88,1461,0,0
http://darkhost.pro/,0,0,1,0,0,0,0,0
https://www.golflink.com/golf-courses/city.aspx?dest=Trumann+AR,10249,0,1,1,1802,12052,1,4
http://unjustotor.com/zapoy/gate.php,0,1,0,0,0,0,0,0
https://www.sing365.com/music/lyric.nsf/Baba-O'Riley-lyrics-David-Cook/928B25A0F4E45B084825745800119337,9294,0,1,1,201,9496,0,2
https://www.seeklogo.com/tag.html?q=college&Page=2&Sort=Name-Asc,6240,0,1,1,2525,8766,0,2
https://www.twitter.com/gohawklets,9377,0,1,1,119,9497,0,8
http://www.rentmedia.com.ua/arenda-oborudovanija/multimedijnye-proektory-i-jekrany/katalog/73-jekran-612x462.html,0,0,1,1,0,0,0,0
http://berizka.gorodok.km.ua/core/splash/admin/cp.php?m=login,0,0,0,0,0,0,0,0
https://www.novamind.com/,7666,0,1,1,2194,9861,1,2
http://realgoldgroup.com/m/auth%20(4)/auth/view/document/index.html,3960,0,1,1,422,4383,1,2
https://www.kingarthurflour.com/blog/2011/05/04/golden-memories-sunshine-raisin-biscuits-make-a-comeback/,10777,0,1,1,1276,12053,0,6
https://is.gd/ob8vtI?v=v8.0,0,0,0,0,0,0,0,0
https://www.websters-dictionary-online.net/definitions/Deviantly?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=Deviantly&sa=Search,8165,0,1,1,235,8401,0,2
http://stockmarketinvestingforbeginners.com/index.html,0,1,0,0,0,0,0,0
http://cookingx2.com/component/content/article/20-decorate-your-table/47-creating-a-basic-centerpiece.html,0,1,0,0,0,0,0,0
https://www.answers.com/topic/three-fifths-compromise,10719,0,1,1,808,11527,1,4
http://global-construcoes.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2dsb2JhbC1jb25zdHJ1Y29lcy5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9MTExOnRlcnJhY29zLWV4dGVyaW9yZXMtbm8yJmNhdGlkPTQ4OnRlcnJhY29zLWV4dGVyaW9yZXM=,0,1,0,0,0,0,0,0
https://www.hawkeyesports.com/sports/m-baskbl/mtt/cornette_joel00.html,10732,0,1,1,2782,13515,0,2
https://www.elephantjournal.com/2011/09/watch-video-tour-of-windhorse-farm-nova-scotia-with-will-mom-waylon-lewis-mike-smith/,6803,0,1,1,136,6940,0,2
http://viva-sport.com/index.php?option=com_contact&view=contact&id=1&Itemid=18,409,0,0,1,320,730,0,2
http://www.mariolas.gr/index.php/el/2010-04-28-18-37-43/2010-12-01-20-47-58.html,0,0,1,0,0,0,0,0
https://www.everything2.com/title/neurosis,9528,0,1,1,1064,10593,0,4
https://www.fireangel.biz/v-Kingdom+Hearts++Aozora+no+Namida-F1GfsBp3kdA,220,0,1,1,0,0,0,2
https://infopublishersassociation.com/wp-includes/images/smilies/bofa/x1x/v2/2c32a92c9e79193/login.php,5291,0,1,1,552,5844,0,2
https://fareast.qa/wp/onedrive/5c8649fd5d59edde5ac54d73d9031922/,0,0,0,0,0,0,0,0
https://www.whosdatedwho.com/tpx_1738698/blake-lively-and-kelly-blatz/,7006,0,1,1,298,7305,1,3
https://www.amazon.com/Basketball-Complete-Collated-Sticker-Including/dp/B0012DZ1BC,11285,0,1,1,401,11686,0,8
http://kapuyuak22.hol.es/log1.php,0,0,0,0,0,0,0,0
https://www.filmreference.com/Actors-and-Actresses-Sc-St/Stewart-James.html,7139,0,1,1,530,7670,1,4
http://cmmtoronto.com/pastors/pastor-vagner-reis?lang=en,698,0,0,1,32,731,1,2
http://galpaoboutique.com.br/index.html,0,0,0,0,0,0,0,0
https://www.profilecanada.com/companydetail.cfm?company=813930_Jean-Guy_Claude_Automobiles_Salaberry-De-Valleyfield_QC,9409,0,1,1,452,9862,0,3
http://www.sezioneanatreviso.it/index.php?view=article&catid=46:prima-pagina&id=399:festa-a-madonna-della-salute&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=11,0,0,0,0,0,0,0,0
https://www.montrealgazette.com/sports/Montreal+Impact+Santis+Marsch+complete+scouting+trip/5654284/story.html,10868,0,1,1,88,10957,0,4
https://www.homepages.ihug.co.nz/~colcook/Winter_League_Clubs/napier_city.html,0,0,0,0,0,0,0,0
https://www.youtube.com/watch?v=jzG4WA9VnN4,7526,0,1,1,143,7670,0,4
https://www.kingpizzaonline.com/,5908,0,0,1,-46,5862,1,2
https://www.haaretz.com/jewish-world/news/jewish-communities-mobilize-following-haiti-earthquake-1.261391,10262,0,1,1,1059,11322,1,4
http://oncopharma-ae.com/microsoft/index.php,271,0,1,1,93,365,1,2
https://www.f1sa.com/index.php?option=com_content&view=article&id=30885:f1--ralf-schumacher-and-wife-cora-to-split-formula-1-ace-opens-restaurant&catid=1:f1&Itemid=157,7336,0,1,1,333,7670,0,4
https://drive.google.com/file/d/1keLW8eLuHtUE34dUA8tGMx0Fef9s_Tn4/view?usp=sharing,10236,0,1,1,1085,11322,0,4
https://www.nextag.com/power-tower/stores-html,9841,0,1,1,19,9861,1,2
https://www.investing.businessweek.com/research/stocks/private/snapshot.asp?privcapId=10495585,11198,0,0,1,125,11324,0,7
https://www.uefa.com/memberassociations/association=esp/index.html,10365,0,1,1,227,10593,0,4
http://www.vipfb.es/,0,0,0,0,0,0,0,0
https://www.energeticcity.ca/fortstjohn/news/07/28/09/patrick-richmond-has-been-charged-with-murder-annie-davis,6360,0,1,1,212,6573,0,2
https://www.pressreleases.kcstar.com/?q=node/34747,10907,0,0,1,49,10957,0,4
http://www.feilonline.com/index.php/component/content/article/98-suessstoffe,9262,0,1,1,233,9496,0,3
https://www.desiclub.com/community/culture/culture_article.cfm?id=181,10057,0,1,1,168,10225,0,2
https://www.newsday.com/sports/baseball/20-fun-facts-about-joe-dimaggio-s-56-game-hit-streak-1.3028286,12584,0,1,1,200,12785,0,4
https://www.smtnet.com/Forums/index.cfm?fuseaction=view_thread&Thread_ID=6648,11075,0,1,1,246,11322,0,2
https://www.greatnavalimages.com/servlet/the-1942-dsh-45-WW-II-Cruise-Books-cln-Z-dsh-Other-Ships/Categories,6866,0,1,1,73,6940,0,2
http://45.95.55.58/GhOul.sh,1239,0,0,1,221,1461,1,2
http://1.234.31.154/mii/swf.js,0,0,0,0,0,0,0,0
https://www.wn.com/Sylvia_Kristel,11143,0,1,1,3102,14245,0,2
http://crspecialists.net/yahoo/yahoologin/,207,0,1,1,887,1095,0,2
https://www.epa.gov/epahome/quickfinder.htm,10219,0,1,1,313,10533,1,4
https://www.seattle.gov/util/About_SPU/Water_System/Water_Sources_&_Treatment/Cedar_River_Watershed/index.asp,9056,0,1,1,343,9399,1,6
http://techboss.net/afdIJGY8766gyu,546,0,1,1,183,730,0,3
https://www.tranmererovers.co.uk/page/Home/,9610,0,1,1,251,9862,0,2
https://www.namesdatabase.com/schools/US/CA/Oakland/Holy%20Names%20High%20School,8490,0,0,1,275,8766,0,3
https://www.victoriabc.flyerland.ca/products/henry-birks-and-sons-birks-citique-collection-diamond-product-5593921,6573,0,1,1,1827,8400,0,4
https://www.igougo.com/attractions-reviews-b38761-Montreal-Insectarium.html,2972,0,1,1,314,3287,0,2
https://www.pwrestlingnews.com/info/wrestler-birthdays,0,1,0,0,0,0,0,0
https://www.prnewswire.com/news-releases/centerplate-plans-exciting-new-menu-to-greet-timbers-fans-for-2011-season-120128799.html,11096,0,1,1,227,11324,0,2
http://documents.rutzcellars.com/ayo,9099,0,0,1,31,9131,0,2
https://www.gc.kls2.com/airport/YWH,8904,0,0,1,226,9131,0,4
http://notifications20172018.000webhostapp.com/Payment-update-0.html?count=0&amp;fb_bmpos=login_failed&amp;fb_source=bookmark_apps&amp;ref=bookmarks,3422,0,0,1,1325,4748,0,2
http://uwiomawio.com/001/indexa.php?P=AAMkADcyMWNlOGU4LTA1MTctNGU5NC04NmVhLTM2ZjY2MWQ1ODUyZQAuAAAAAACPL3Vd8cnLS4%2FrNHDvh%2BurAQDLxtTRqKyYQrNPEBhBv0F3AAAMdHa7AAA_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&___=,0,1,0,0,0,0,0,0
http://www.purplehouseblog.com/~dailyupd/order-processing-information2016wmid7780f4-110ll-16/a2d8696fe133506746356469c9b0f287/Login,0,1,0,0,0,0,0,0
http://www.naylorantiques.com/page=6177/entryID=6315/lrg6ewjuwosnxzqzer0kjql8j2txcta3q1h/,10007,0,0,1,218,10226,0,3
http://www.feldhues.net/index.php?view=article&id=53:schildi-sonstiges&tmpl=component&print=1&page=&option=com_content&Itemid=64,8744,0,1,1,21,8765,0,2
https://drive.google.com/uc?export=download&id=1Ts5RkhrpBZRedy0uXigmbpy2gRwdOcpN,10236,0,1,1,1085,11322,0,4
http://www.ricardoeletro.com.br.promo70off.com/produtos/19453585/Motorola-Novo-Moto-G-DTV-Colors-Smartphone-Dual-Chip-TV-Android-44-Camera-8MP-Tela-HD-5-Quad-Core-12Ghz-16GB-3G-Wi-Fi-e-2-Capas-Coloridas,196,0,0,1,168,365,1,2
http://buydesignerjewelleryuk.com/wp-includes/secured/OneDrive-Could/login.php?cmd=login_submit&amp;id=e1f938754fb1cf559019938149de5423e1f938754fb1cf559019938149de5423&amp;session=e1f938754fb1cf559019938149de5423e1f938754fb1cf559019938149de5423,0,1,0,0,0,0,0,0
http://australasiansocceracademy.com.au/soccer/index.php?option=com_content&view=article&id=74:training-schedule&catid=34:static&Itemid=81&lang=en,0,0,1,1,0,0,0,2
https://www.spoke.com/info/p734yoT/BertPluska,10516,0,1,1,804,11321,0,2
https://www.tvtrip.com/pnh5dX0-hotels-near-parc-ahuntsic,7493,0,1,1,176,7669,0,4
https://www.offbeat.com/2011/08/26/valley-of-silent-men-kick-off-2011-2012-second-line-season-sunday/,11033,0,1,1,653,11687,0,2
http://5.182.211.184/i586,0,0,0,0,0,0,0,0
http://bjdfbh.com/plus/link/index.html,7159,0,1,1,510,7670,0,2
http://www.billh.net/camelotcraftingdaoc/phpBB2/viewforum.php?f=8,600,0,1,1,130,731,0,2
https://www.athleticsnation.com/2011/10/17/2496101/la-russa-wash-bring-oakland-flavor-to-world-series,7991,0,1,1,44,8036,0,4
https://www.ucdavis-csm.symplicity.com/events/students.php?mode=profile&eid=feae73a3a30e93a90f212a04cc02556d&regid=6c1a53e77f4eae26d05ac8a59558db05&pmode=overview&cf=springfair10,10449,0,1,1,143,10593,0,4
http://mrhosting.us/erste/jsession/authetication/display/logon-on/login.htm,0,0,0,0,0,0,0,0
http://www.sciclubmarzocco.it/index.php?view=article&id=35:la-nostra-lunga-storia&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=111,0,0,0,0,0,0,0,0
http://www.10d10.net/wp-includes/images/smilies/googledrive.co.sg/,7275,0,1,1,29,7305,0,3
http://domatex.pl/casts/,0,0,1,0,0,0,0,0
https://www.sportsecyclopedia.com/nfl/denver/broncos.html,8573,0,1,1,192,8765,0,2
http://insularbank.ph/nt4/erty34563745yerthertye5y634563yer/index.php?email=ggradnigo@prepaidlegal.com,0,0,1,0,0,0,0,0
http://pragyanojhaworld.com/a/,0,1,0,0,0,0,0,0
http://anjans.com/merchant/Kay%20Generator%20Executables/paypal.webscr.mpp.a06d5zc40ad5e6zr6fef06a40vc2be750/fin/Ak47_/index.php,8834,0,1,1,296,9130,0,2
http://www.daytonaelectronics.co.za/index.php?option=com_content&view=article&id=48:maintenance&catid=36:daytona-electronics&Itemid=63,7333,0,1,1,336,7670,0,4
http://www.westlondongmpresources.org.uk/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=404&category_id=42&option=com_virtuemart&Itemid=1,0,1,0,0,0,0,0,0
https://www.attheecho.com/2011/03/02/sunday-04-03-11-part-time-punks-die-die-die-flying-nun-band-from-nz-memory-members-of-die-princess-die-echo/,8685,0,1,1,80,8766,0,2
http://libertywiseadventures.com/miracle1/post/post/home/index.php,0,1,0,0,0,0,0,0
https://www.freedomtrainproductions.org/html/fly.html,424,0,0,1,-60,365,1,2
http://www.pn-wuppertal.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5wbi13dXBwZXJ0YWwuZGUvdmVydHJhZWdlLW1pdC1rcmFua2Vua2Fzc2Vu,0,0,1,0,0,0,0,4
https://www.oncampus.osu.edu/article.php?id=2179,13137,0,1,0,1040,14178,0,0
https://www.wikidomo.com/person/664629/named/daniel-picard/at/dmd-picard-enterprises-inc/in/fournier_ontario_canada,13,0,0,1,351,365,0,2
https://www.greatamericanvolleyball.com/Beach-Volleyball-Standings3.aspx?Level=B&Division=Mens&Coast=East,8197,0,1,1,203,8401,0,4
https://www.agoodic.com/viewproduct.asp?/TV_LEITING_A999_dual_sim_mobile_phone_Quad_Band.htm,6652,0,1,1,652,7305,0,2
http://www.cafealaska.es/uzfdn3,0,0,1,0,0,0,0,0
http://pastehtml.com/view/bezar7exu.html,6084,0,1,1,124,6209,0,2
http://www.ggs-muehleip-betreuung.de/index.php?option=com_content&view=article&id=57&Itemid=59,0,1,0,0,0,0,0,0
https://www.hoovers.com/company/Pac-West_Telecomm_Inc/jrtrri-1.html?CM_PLA=Free&CM_CAT=Google&CM_VEN=Biz_Dev&CM_ITE=Factsheet,11271,0,1,1,415,11687,0,6
http://financehead.com/Dfold/off-vl,444,0,1,1,285,730,0,2
http://87.246.7.58/vbc.exe,0,0,0,0,0,0,0,0
http://www.cms01.global-partners.co.jp/component/user/remind.html,0,0,0,0,0,0,0,2
http://107.173.49.10/sh4,6840,0,0,1,99,6940,0,2
http://www.axelschweizer.de/links/2-links-zu-befreundeten-websites/23-chorwurm-show-und-sound-ensemble.html,0,0,1,0,0,0,0,2
https://www.journeyseries.com/,10346,0,1,1,244,10591,0,2
https://www.billboard.com/album/paul-barrere/on-my-own-two-feet/25030,10548,0,1,1,1868,12417,0,4
http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E4%BA%BA%E7%89%A9%E7%B2%98%E8%B4%B4%E7%94%BB/,0,0,1,0,0,0,0,0
https://www.rollerfunk.com/entertainment-news/syracuse-forward-kris-joseph-canadians-in-division-i-ncaa-basketball/,0,1,0,0,0,0,0,0
http://ams1.ib.adnxs.com/if?enc=MzMzMzMzwz_DILByaJG9P99PjZduEuM_wyCwcmiRvT8zMzMzMzPDP_4eQCaPLkZzPIfezL9UaG7jv2dTAAAAAMOXJwBpBwAA2AcAAAIAAAClEuUAHS8GAAAAAQBVU0QAVVNEANgCWgD8vgAAI98AAgUAAQIAAI4AHCVlfgAAAAA.&cnd=%21YCKXfwjq_ekBEKWllAcYACCd3hgwADgAQABI2A9Qw6-eAVgAYMQEaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JATvWOHxQnv8_2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21mgZeQQjq_ekBEKWllAcYnd4YIAA.&udj=uf%28%27a%27%2C+276362%2C+1399308259%29%3Buf%28%27c%27%2C+3833578%2C+1399308259%29%3Buf%28%27r%27%2C+15012517%2C+1399308259%29%3B&vpid=773&apid=274566&referrer=http%3A%2F%2Fg2g.fm%2F&media_subtypes=1&ct=0&dlo=1,6328,0,1,1,245,6574,0,2
http://e-assistance-freemobile.net/moncompte_identification/mobile-info-recouvrement_facture/e36aa77cb8d88365a3d6bf0ddd6b7fc0/c7e447e7d82df77573ec5b2e8bfec3ba/myaccount/home.php,0,1,0,0,0,0,0,0
https://www.filmreference.com/encyclopedia/Academy-Awards-Crime-Films/Censorship-BRITISH-FILM-CENSORSHIP.html,7139,0,1,1,530,7670,0,4
https://www.jaysuntravels.com/,2240,0,1,1,316,2557,0,2
https://www.lyricstranslations.com/prevod/phil-harris-bruce-reitherman-the-bare-necessities,6506,0,1,1,68,6575,1,3
https://www.examiner.com/sports-in-kansas-city/the-k-has-been-royals-savior-through-opening-month-of-season,11334,0,1,1,372,11706,1,2
https://playarprint.com/chase/home.php?public/enroll,0,1,0,0,0,0,0,0
https://www.en.wikipedia.org/wiki/Kevin_Hardy_(defensive_tackle),9020,0,0,1,110,9131,0,3
https://www.milebymile.com/main/United_States/Minnesota/United_States_10/United_States_Minnesota_road_map_travel_guides.html,8608,0,1,1,157,8766,1,2
https://www.chroniclejournal.com/obituaries/boileau/graig,9630,0,1,1,231,9862,1,3
https://www.k2skates.com/dealers,10629,0,1,1,326,10956,0,4
http://settings-pro.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,3422,0,0,1,1325,4748,0,2
https://www.users.waitrose.com/~vgd/tf/,9711,0,0,1,150,9862,0,6
http://185.44.107.143/nxftvi,2294,0,0,1,262,2557,0,2
http://www.centerimoveis.com.br/table/duvidas-frequentes-de-locacao/index.html,9666,0,1,0,195,9862,0,0
https://www.familysearch.org/Eng/Library/fhlcatalog/printing/subjectdetailsprint.asp?subject=224312&first=1,9953,0,1,1,272,10226,0,4
https://www.imdb.com/name/nm0000480/,10855,0,1,1,101,10957,0,8
https://www.pahighways.com/state/PA101-150.html,9283,0,1,1,943,10227,0,2
https://www.ccaa.ca/web/index.php/en/rseq/college-andre-laurendeau,9095,0,1,1,343,9439,0,4
http://thegunvaultut.com/wp-includes/css/gmm/gmail.html,4597,0,1,1,150,4748,1,2
https://www.vitals.com/doctors/Dr_Bernard_S_Chang.html,8095,0,1,1,305,8401,0,2
http://www.deepseapearls.com/index.php?option=com_content&view=article&id=565&Itemid=120&lang=fr&FontSize=font-medium,3080,0,1,1,206,3287,1,2
http://www.smartphone.net.br/index.php?option=com_content&view=article&id=69:voip&catid=34:telefonia-voip&lang=pt,28,0,0,0,1067,1096,0,0
http://geewizz.it/wp-content/uploads/2013/logon.do.php,0,0,0,0,0,0,0,0
https://www.airliners.net/search/photo.search?album=12038&thumbnails=&page_limit=120&album_name=Fly+By&album_creator=aschulz&disp_order=desc,10351,0,1,1,241,10593,0,4
https://www.allsaudiarabiajobs.com/recruiter_country_house_for_it%2C_addar_group_of_companies_1750.html,124,0,1,1,240,365,0,2
http://flowerstobulgaria.org/index.php/en/products-mainmenu-64?page=shop.product_details&category_id=8&flypage=flypage.tpl&product_id=62,0,1,0,0,0,0,0,0
http://157.245.143.118/beastmode/b3astmode.sh4,0,0,0,0,0,0,0,0
https://www.msn.foxsports.com/nfl/player/maurice-jones-drew/401341,9907,0,1,1,683,10591,0,8
http://www.agrimilk.com.br/adm/uploads/ml.remedycenter.ivs.accesspoint.CustVerifStatusAccess.html,7979,0,1,0,56,8036,0,0
http://ldagnes.pl/nr8e7,0,0,0,0,0,0,0,0
https://www.canadianaffair.com/en/useful_info/detail/luggage.asp,9788,0,1,1,72,9861,0,2
https://www.stock.deborahjaffe.com/,9419,0,0,1,77,9497,0,2
https://www.oac.cdlib.org/view?docId=tf438n99sg;developer=local;dsc.position=2501;style=oac4;view=dsc,10092,0,1,1,133,10226,0,4
https://toulousa.com/omg/470EYJSFYHMS.exe,0,1,0,0,0,0,0,0
https://www.sing365.com/music/lyric.nsf/Hell's-Kitchen-lyrics-Dream-Theater/D16DE1FFE5CED7A748256A22000A0C19,9294,0,1,1,201,9496,0,2
https://www.bromleyfc.tv/season1011/,104,0,1,1,260,365,0,2
https://spdtextile.com/sport/148Bl1.exe,5641,0,1,1,202,5844,0,2
https://www.askbiography.com/bio/Antonio_Barrette.html,281,0,1,1,83,365,0,2
http://topresistor.com/wp-includes/pomo/ipad/index.php,478,0,1,1,251,730,0,2
http://enjoypafos.com/Evalute12/service/Path=s6th3yng8rIt549NcwR352Z/,0,1,0,0,0,0,0,0
https://www.mmamania.com/2011/10/3/2464866/gray-maynard-previews-his-ufc-136-lightweight-title-fight-tonight-oct,7435,0,1,1,234,7670,0,4
http://artebinaria.com/ldomes/bookmark/ii.php?rand=13inboxlightaspxn.1...,1736,0,1,1,89,1826,0,2
https://www.linkedin.com/in/joshschellenberg,8361,0,1,1,39,8401,0,8
http://www.handipadel.com/wp-login.php?redirect_to=http%3A%2F%2Fhandipadel.com%2Fwp-admin%2F&reauth=1,4600,0,1,1,147,4748,0,2
http://www.ebey.cloud/index.php?REDACTED,0,0,0,0,0,0,0,0
http://116.114.95.216:53189/Mozi.m,0,0,0,0,0,0,0,0
https://www.phillyfunguide.com/event/detail/56989/A_Short_History_of_Jewish_Humor_From_Fanny_Brice_to_Woody_Allen_to_You,8546,0,1,1,219,8766,0,2
https://www.bbb.org/west-florida/accredited-business-directory/butcher-shops/brandon-fl,11089,0,1,1,234,11324,0,2
https://www.loot.co.za/index/html/index3705.html,8600,0,1,1,165,8766,0,4
http://www.briard-profi.de/unsere-briards.html,0,1,0,0,0,0,0,0
https://www.enotes.com/topic/Albania_national_football_team,8881,0,1,1,249,9131,0,2
https://spdtextile.com/sport/19l2.exe,5641,0,1,1,202,5844,0,2
https://www.linkedin.com/pub/paulina-ayala/14/44B/291,8361,0,1,1,39,8401,0,8
https://www.finishyourcheck.com/topic/40475-junior-hockey-coming-to-fort-wayne/page__view__findpost__p__14677695,6624,0,0,1,-50,6575,0,0
http://sladkiybuket.net/index.php?page=shop.product_details&category_id=2&flypage=flypage_lite_pdf.tpl&product_id=126&option=com_virtuemart&Itemid=55,0,1,0,0,0,0,0,0
http://egyptavia.com/index.php?option=com_wrapper&view=wrapper&Itemid=16,0,1,0,0,0,0,0,0
http://www.cclpgms.com/js/?kimssa.org/tmp/,7344,0,0,1,-40,7305,0,6
http://www.honarcinema.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5ob25hcmNpbmVtYS5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NDM2NyUzQTIwMTItMDgtMDEtMTAtNDItMjcmY2F0aWQ9MSUzQWxhdGVzdC1uZXdzJkl0ZW1pZD0x,0,1,0,0,0,0,0,0
http://www.twalogisticsltd.co.uk/news/11/56-online-portal-proving-popular.html?tmpl=component&print=1&layout=default&page=,9438,0,1,1,58,9497,0,2
https://www.billboard.com/bbcom/news/article_display.jsp?vnu_content_id=1003588858,10548,0,1,1,1868,12417,0,4
https://www.drugs.com/clinical_trials/conjuchem-s-pc-dac-exendin-4-lowers-glucose-weight-phase-ii-diabetes-trials-6359.html,9777,0,1,1,449,10227,0,6
https://www.theclassicporn.com/actor/Candy%20Samples.html,6851,0,1,1,88,6940,1,2
https://www.x17online.com/celebrities/nicole_scherzinger/nicole_scherzingers_boyfriend_wins_the_canadian_grand_prix-06142010.php,7134,0,1,1,1266,8400,0,2
http://www.aftechnology.ca/69/xtn/home,5565,0,1,1,1738,7304,0,2
http://eco.sym-global.com/tinymce/source/-/blu/0ddc0,6580,0,0,1,1820,8401,0,2
https://www.mylife.com/c-1278045562,10382,0,1,1,575,10958,0,5
https://www.texastribune.org/library/data/government-employee-salaries/austin/departments/mayor-council/1687/,6199,0,1,1,2931,9131,0,2
http://www.gradeaid.com.au/index.php?option=com_content&view=article&id=27&Itemid=37,0,0,1,1,0,0,0,2
http://teamgorillas.com/index.php?view=dayview&id=4&day=24&month=1&year=2013&option=com_fastball&Itemid=88,6975,0,1,1,329,7305,1,2
http://guhrpaean.net/cwp9lul7v1,0,1,0,0,0,0,0,0
https://www.imdb.com/name/nm0219163/,10855,0,1,1,101,10957,0,8
https://www.greentechmedia.com/articles/read/assembywoman-nancy-skinner-author-of-pioneering-energy-storage-law/,6894,0,1,1,1506,8401,0,2
https://www.canadianauthors.net/g/gallant_mavis/,6611,0,1,1,328,6940,1,4
http://www.internationalfamilytransitions.com/blog/tag/cross-cultural-childhood,239,0,1,1,125,365,1,2
http://www.omfinders.com/nu/Validation/login.php?userid=t_clincy@prepaidlegal.com,3080,0,0,1,571,3652,0,2
http://kettlebellworkoutspot.com/wp-contact.php?sponsore=malooequitrade.com%2Fmindbark%2F&amp;dir=%2FRuBGaIn%2F&amp;type=x6&amp;orders=779396830&amp;payment%3Ff=etCtqRY&amp;fbclid=,0,1,0,0,0,0,0,0
https://livestudentccc-my.sharepoint.com/personal/mngo2_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=xFmzEJKyft1GN941ownDryHkgvCjGuhYzdkaevrYoiY%3d&docid=1_1d5dc8ca5bd614fe8aff2068256343ec7&wdFormId=%7B9A3D447C%2D27D2%2D46EE%2D8888%2D8546D789B56F%7D&action=formsubmit,9907,0,1,1,318,10226,0,4
http://zjtfjt.com/ywbk-xdwly-zyyw.asp?id=23&readmode=art,6406,0,1,1,167,6574,1,2
https://www.airnav.com/airport/AOH,10710,0,1,1,1341,12052,1,3
https://www.hotfile.com/dl/76599095/882321f/Japanese_Pretty_Lady_Sawako_Sakurai_Sexy_make_Love_Photo_Album.rar.html,10138,0,1,1,452,10591,0,1
https://www.examiner.com/conservative-in-san-diego/california-assemblywoman-mary-hayashi-shoplifts-at-neiman-marcus,11334,0,1,1,372,11706,1,2
http://www.bissfest-marburg.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iaXNzZmVzdC1tYXJidXJnLmRlL3dhcy1pc3QtYmYuaHRtbA==,0,0,1,0,0,0,0,2
https://www.tompkinsmcguire.com/attorneys/index.html,9644,0,1,1,948,10592,0,2
https://www.eventful.com/newark_oh/venues/midland-theatreoh-/V0-001-000684317-8,7966,0,1,1,69,8036,0,4
https://www.fashionphile.com/product_detail.php?product_id=10259,7850,0,1,1,3106,10956,0,2
http://www.sanluricalcio.it/index.php?view=article&catid=36:societa&id=24:about-professional-courses&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=55,0,0,0,0,0,0,0,0
